CRN,SUBJ,CRSE,TITLE,DAYS,START TIME,END TIME,BLDG,ROOM,INSTRUCTOR,START DATE,END DATE,WEEKS,SEATS LEFT,STATUS
88925,GEOG,101,PHYSICAL GEOGRAPHY,M,6:35 PM,9:45 PM,MIRA,H201,"CAVAN, D",8/19/2013,12/16/2013,16,5,ADD CODE REQUIRED
58798,GEOG,102,CULTURAL GEOGRAPHY,TBA,0:00,0:00,MIRA,WEB,"SCHILZ, T",8/19/2013,12/16/2013,16,0,ADD CODE REQUIRED
60994,GEOG,104,WORLD REGIONAL GEOGRAPHY,TBA,0:00,0:00,MIRA,WEB,"SCHILZ, T",8/19/2013,12/16/2013,16,0,ADD CODE REQUIRED
40430,GEOL,100,PHYSICAL GEOLOGY,TBA,0:00,0:00,MIRA,WEB,"FARQUHARSON, P",8/19/2013,12/16/2013,16,0,ADD CODE REQUIRED
75586,GEOL,100,PHYSICAL GEOLOGY,TBA,0:00,0:00,MIRA,WEB,"RECTOR, R",8/19/2013,12/16/2013,16,0,ADD CODE REQUIRED
75994,GEOL,100,PHYSICAL GEOLOGY,TTH,9:35 AM,11:00 AM,MIRA,S5106,"FARQUHARSON, P",8/19/2013,12/16/2013,16,0,ADD CODE REQUIRED
57616,GEOL,100,PHYSICAL GEOLOGY,MW,5:00 PM,6:25 PM,MIRA,M105,"BOCHICCHIO, R",8/19/2013,12/16/2013,16,0,ADD CODE REQUIRED
65057,GEOL,101,PHYSICAL GEOLOGY LABORATORY,W,6:35 PM,9:45 PM,MIRA,S5111,"RECTOR, R",8/19/2013,12/16/2013,16,0,ADD CODE REQUIRED
94210,GEOL,104,EARTH SCIENCE,TBA,0:00,0:00,MIRA,WEB,"BOCHICCHIO, R",8/19/2013,12/16/2013,16,0,ADD CODE REQUIRED
58851,GEOL,104,EARTH SCIENCE,TTH,11:10 AM,12:35 PM,MIRA,M105,"BOCHICCHIO, R",8/19/2013,12/16/2013,16,0,ADD CODE REQUIRED
40031,HEAL,101,HEALTH AND LIFE STYLE,TBA,0:00,0:00,MIRA,WEB,"PORTER, R",8/19/2013,12/16/2013,16,0,ADD CODE REQUIRED
40045,HEAL,101,HEALTH AND LIFE STYLE,TBA,0:00,0:00,MIRA,WEB,"BOWERS, S",8/19/2013,12/16/2013,16,0,ADD CODE REQUIRED
40059,HEAL,101,HEALTH AND LIFE STYLE,TBA,0:00,0:00,MIRA,WEB,"BARBIER, M",8/19/2013,12/16/2013,16,1,ADD CODE REQUIRED
40062,HEAL,101,HEALTH AND LIFE STYLE,TBA,0:00,0:00,MIRA,WEB,"EGIDIO, J",8/19/2013,12/16/2013,16,0,ADD CODE REQUIRED
40077,HEAL,101,HEALTH AND LIFE STYLE,TBA,0:00,0:00,MIRA,WEB,"GEHLER, N",8/19/2013,12/16/2013,16,1,ADD CODE REQUIRED
40086,HEAL,101,HEALTH AND LIFE STYLE,TBA,0:00,0:00,MIRA,WEB,"PORTER, R",8/19/2013,12/16/2013,16,0,ADD CODE REQUIRED
40090,HEAL,101,HEALTH AND LIFE STYLE,TBA,0:00,0:00,MIRA,WEB,"PORTER, R",8/19/2013,12/16/2013,16,0,ADD CODE REQUIRED
40105,HEAL,101,HEALTH AND LIFE STYLE,MW,8:00 AM,9:25 AM,MIRA,J224,"PETTI, K",8/19/2013,12/16/2013,16,0,ADD CODE REQUIRED
40136,HEAL,101,HEALTH AND LIFE STYLE,TTH,8:00 AM,9:25 AM,MIRA,J224,"ANDERSON, M",8/19/2013,12/16/2013,16,0,ADD CODE REQUIRED
40163,HEAL,101,HEALTH AND LIFE STYLE,F,8:00 AM,11:00 AM,MIRA,J224,"PETTI, K",8/19/2013,12/16/2013,16,0,ADD CODE REQUIRED
40118,HEAL,101,HEALTH AND LIFE STYLE,MW,9:35 AM,11:00 AM,MIRA,J224,"PETTI, K",8/19/2013,12/16/2013,16,0,ADD CODE REQUIRED
40147,HEAL,101,HEALTH AND LIFE STYLE,TTH,9:35 AM,11:00 AM,MIRA,J224,"ANDERSON, M",8/19/2013,12/16/2013,16,0,ADD CODE REQUIRED
40120,HEAL,101,HEALTH AND LIFE STYLE,MW,12:45 PM,2:10 PM,MIRA,J224,"MALONE, T",8/19/2013,12/16/2013,16,0,ADD CODE REQUIRED
40154,HEAL,101,HEALTH AND LIFE STYLE,TTH,1:45 PM,3:10 PM,MIRA,J224,"MALONE, T",8/19/2013,12/16/2013,16,0,ADD CODE REQUIRED
60376,HIST,100,WORLD HISTORY I,TBA,0:00,0:00,MIRA,WEB,"SCHILZ, J",8/19/2013,12/16/2013,16,0,ADD CODE REQUIRED
98152,HIST,100,WORLD HISTORY I,MW,9:35 AM,11:00 AM,MIRA,H210,"SCHILZ, T",8/19/2013,12/16/2013,16,0,ADD CODE REQUIRED
60310,HIST,100,WORLD HISTORY I,TTH,12:45 PM,2:10 PM,MIRA,H210,"GASTIL, G",8/19/2013,12/16/2013,16,0,ADD CODE REQUIRED
55703,HIST,100,WORLD HISTORY I,M,6:35 PM,9:45 PM,MIRA,H201,STAFF,8/19/2013,12/16/2013,16,35,CANCELLED
57992,HIST,100,WORLD HISTORY I,TH,6:35 PM,9:45 PM,MIRA,H201,"SCHILZ, T",8/19/2013,12/16/2013,16,2,ADD CODE REQUIRED
60393,HIST,101,WORLD HISTORY II,TBA,0:00,0:00,MIRA,WEB,"SCHILZ, J",8/19/2013,12/16/2013,16,0,ADD CODE REQUIRED
40793,HIST,101,WORLD HISTORY II,M,6:30 PM,9:35 PM,MIRA,H203,STAFF,8/19/2013,12/16/2013,16,24,CANCELLED
44431,HIST,101,WORLD HISTORY II,M,6:35 PM,9:45 PM,MIRA,H203,"GHAFFARI-SAMAI, P",8/19/2013,12/16/2013,16,11,ADD CODE REQUIRED
60361,HIST,105,INTRO TO WESTERN CIVILIZATN I,TBA,0:00,0:00,MIRA,WEB,"IGOU, D",8/19/2013,12/16/2013,16,0,ADD CODE REQUIRED
88685,HIST,105,INTRO TO WESTERN CIVILIZATN I,MW,12:45 PM,2:10 PM,MIRA,H201,"GONZALES, J",8/19/2013,12/16/2013,16,0,ADD CODE REQUIRED
60304,HIST,105,INTRO TO WESTERN CIVILIZATN I,TTH,5:00 PM,8:10 PM,MCASM,5305,"GONZALES, J",8/19/2013,10/12/2013,8,16,PAST ADD DATE
88671,HIST,105,INTRO TO WESTERN CIVILIZATN I,M,6:35 PM,9:45 PM,MIRA,H210,"GASTIL, G",8/19/2013,12/16/2013,16,0,ADD CODE REQUIRED
71401,HIST,106,INTRO TO WESTERN CIVILIZATN II,TBA,0:00,0:00,MIRA,WEB,"IGOU, D",8/19/2013,12/16/2013,16,0,ADD CODE REQUIRED
98140,HIST,106,INTRO TO WESTERN CIVILIZATN II,MW,9:35 AM,11:00 AM,MIRA,H203,"IGOU, D",8/19/2013,12/16/2013,16,0,ADD CODE REQUIRED
86554,HIST,106,INTRO TO WESTERN CIVILIZATN II,TTH,5:00 PM,8:10 PM,MCASM,5305,"GONZALES, J",10/14/2013,12/16/2013,8,21,OPEN
61009,HIST,106,INTRO TO WESTERN CIVILIZATN II,M,6:35 PM,9:45 PM,MIRA,L303,"REEVES, D",8/19/2013,12/16/2013,16,9,ADD CODE REQUIRED
60355,HIST,109,HISTORY OF THE UNITED STATES I,TBA,0:00,0:00,MIRA,WEB,"GHAFFARI-SAMAI, P",8/19/2013,12/16/2013,16,0,ADD CODE REQUIRED
79504,HIST,109,HISTORY OF THE UNITED STATES I,TBA,0:00,0:00,MIRA,WEB,"GHAFFARI-SAMAI, P",8/19/2013,12/16/2013,16,0,ADD CODE REQUIRED
81215,HIST,109,HISTORY OF THE UNITED STATES I,TTH,9:35 AM,11:00 AM,MIRA,H203,"GHAFFARI-SAMAI, P",8/19/2013,12/16/2013,16,0,ADD CODE REQUIRED
81207,HIST,109,HISTORY OF THE UNITED STATES I,TTH,11:10 AM,12:35 PM,MIRA,H203,"GHAFFARI-SAMAI, P",8/19/2013,12/16/2013,16,0,ADD CODE REQUIRED
81284,HIST,109,HISTORY OF THE UNITED STATES I,MW,5:00 PM,8:15 PM,MCASM,5305,"MATT, L",8/19/2013,10/12/2013,8,2,PAST ADD DATE
60409,HIST,109,HISTORY OF THE UNITED STATES I,T,6:30 PM,9:35 PM,MIRA,H201,"MATT, L",8/19/2013,12/16/2013,16,0,ADD CODE REQUIRED
70061,HIST,109,HISTORY OF THE UNITED STATES I,W,6:35 PM,9:45 PM,MIRA,H206,STAFF,8/19/2013,12/16/2013,16,35,CANCELLED
86058,HIST,110,HIST. OF THE UNITED STATES II,TBA,0:00,0:00,MIRA,WEB,"SCHILZ, J",8/19/2013,12/16/2013,16,0,ADD CODE REQUIRED
84132,HIST,110,HIST. OF THE UNITED STATES II,MW,11:10 AM,12:35 PM,MIRA,H203,"IGOU, D",8/19/2013,12/16/2013,16,0,ADD CODE REQUIRED
62657,HIST,110,HIST. OF THE UNITED STATES II,MW,5:00 PM,8:10 PM,MCASM,5305,"MATT, L",10/14/2013,12/16/2013,8,7,OPEN
40868,HIST,110,HIST. OF THE UNITED STATES II,T,6:35 PM,9:45 PM,MIRA,H203,"IGOU, D",8/19/2013,12/16/2013,16,2,ADD CODE REQUIRED
60328,HIST,110,HIST. OF THE UNITED STATES II,T,6:35 PM,9:45 PM,MIRA,L303,"REEVES, D",8/19/2013,12/16/2013,16,9,ADD CODE REQUIRED
92828,HIST,110,HIST. OF THE UNITED STATES II,W,6:35 PM,9:45 PM,MIRA,L302,"MOSIER, E",8/19/2013,12/16/2013,16,0,ADD CODE REQUIRED
41075,HIST,110,HIST. OF THE UNITED STATES II,TH,6:35 PM,9:45 PM,MIRA,L303,"REEVES, D",8/19/2013,12/16/2013,16,6,ADD CODE REQUIRED
58005,HIST,120,INTRO TO ASIAN CIVILIZATIONS,T,6:35 PM,9:45 PM,MIRA,L302,"MOSIER, E",8/19/2013,12/16/2013,16,1,ADD CODE REQUIRED
40807,HIST,141,WOMEN IN US HISTORY I,TBA,0:00,0:00,MIRA,WEB,"GHAFFARI-SAMAI, P",8/19/2013,12/16/2013,16,0,ADD CODE REQUIRED
42615,HSEC,100,INTRO TO HOMELAND SECURITY,S,9:00 AM,12:00 PM,LIBST,CLSRM,"TZAKIS, N",8/19/2013,12/16/2013,16,25,ADD CODE REQUIRED
65104,HUMA,101,INTRO TO THE HUMANITIES I,MW,11:10 AM,12:35 PM,MIRA,H204,"CARRIER, P",8/19/2013,12/16/2013,16,0,ADD CODE REQUIRED
81717,HUMA,101,INTRO TO THE HUMANITIES I,TTH,11:10 AM,12:35 PM,MIRA,H204,"CARRIER, P",8/19/2013,12/16/2013,16,0,ADD CODE REQUIRED
81672,HUMA,101,INTRO TO THE HUMANITIES I,MW,12:45 PM,2:10 PM,MIRA,H204,"CARRIER, P",8/19/2013,12/16/2013,16,0,ADD CODE REQUIRED
67856,HUMA,101,INTRO TO THE HUMANITIES I,W,6:35 PM,9:45 PM,MIRA,H204,"CARRIER, P",8/19/2013,12/16/2013,16,3,ADD CODE REQUIRED
90862,HUMA,102,INTRO TO THE HUMANITIES II,TTH,12:45 PM,2:10 PM,MIRA,H204,"CARRIER, P",8/19/2013,12/16/2013,16,2,ADD CODE REQUIRED
75956,HUMA,102,INTRO TO THE HUMANITIES II,T,6:35 PM,9:45 PM,MIRA,H204,"CARRIER, P",8/19/2013,12/16/2013,16,0,ADD CODE REQUIRED
68952,HUMA,106,WORLD RELIGIONS,MW,9:35 AM,11:00 AM,MIRA,H204,"MUIR, D",8/19/2013,12/16/2013,16,0,ADD CODE REQUIRED
92529,HUMA,201,MYTHOLOGY,TH,6:35 PM,9:45 PM,MIRA,H204,"CARRIER, P",8/19/2013,12/16/2013,16,0,ADD CODE REQUIRED
71335,LEGL,100A,INTRO TO PARALEGALISM,T,6:35 PM,9:50 PM,MIRA,M108,"HARRISON, P",8/19/2013,9/21/2013,5,0,PAST ADD DATE
55461,LEGL,100B,LEGAL PROCEDURES,T,6:35 PM,9:15 PM,MIRA,M108,"HARRISON, P",9/23/2013,12/16/2013,11,0,CLOSED MAY WAITLIST
55461,LEGL,100B,LEGAL PROCEDURES,TBA,0:00,0:00,MIRA,WEB,,9/23/2013,12/16/2013,11,0,CLOSED MAY WAITLIST
69971,LEGL,105,LEGAL RESEARCH,TH,6:35 PM,9:45 PM,MIRA,M105,"TRUCCHI, T",8/19/2013,12/16/2013,16,0,ADD CODE REQUIRED
69971,LEGL,105,LEGAL RESEARCH,TBA,0:00,0:00,MIRA,WEB,,8/19/2013,12/16/2013,16,0,ADD CODE REQUIRED
96585,LEGL,106,COMPUTER ASST LEGAL RESEARCH,TH,6:35 PM,9:45 PM,MIRA,M103,"NICHOLS, R",8/19/2013,9/21/2013,5,13,PAST ADD DATE
90260,LEGL,120,TORT LAW,W,6:35 PM,9:45 PM,MIRA,M105,"BEST, M",8/19/2013,12/16/2013,16,0,ADD CODE REQUIRED
6820,LEGL,140,LAW OFFICE MNGMNT & TECH,M,6:35 PM,9:45 PM,MIRA,M105,"HARRISON, P",8/19/2013,12/16/2013,16,0,ADD CODE REQUIRED
6820,LEGL,140,LAW OFFICE MNGMNT & TECH,TBA,0:00,0:00,MIRA,WEB,,8/19/2013,12/16/2013,16,0,ADD CODE REQUIRED
52685,LEGL,180,CONTRACT LAW,M,6:35 PM,9:45 PM,MIRA,M108,"STORMOEN, R",8/19/2013,12/16/2013,16,0,ADD CODE REQUIRED
54602,LIBS,101,INFO LITERACY & RESRCH SKILLS,TBA,0:00,0:00,MIRA,WEB,"HART, M",8/19/2013,10/12/2013,8,0,PAST ADD DATE
69923,LIBS,101,INFO LITERACY & RESRCH SKILLS,TBA,0:00,0:00,MIRA,WEB,"HART, M",10/14/2013,12/16/2013,8,0,CLOSED
55357,MARK,100,PRINCIPLES OF MARKETING,T,6:35 PM,9:45 PM,MIRA,M103,"HAHN, L",8/19/2013,12/16/2013,16,4,ADD CODE REQUIRED
3751,MATH,38,PRE-ALGEBRA AND STUDY SKILLS,TBA,0:00,0:00,MIRA,M210,"SHERMAN, W",8/19/2013,5/10/2014,35,24,ADD CODE REQUIRED
70542,MATH,38,PRE-ALGEBRA AND STUDY SKILLS,TBA,0:00,0:00,MIRA,M210,"SHERMAN, W",8/19/2013,5/10/2014,35,42,ADD CODE REQUIRED
84846,MATH,38,PRE-ALGEBRA AND STUDY SKILLS,MW,10:00 AM,11:50 AM,MIRA,M209,"KASHYAP, N",8/19/2013,12/16/2013,16,0,ADD CODE REQUIRED
70482,MATH,38,PRE-ALGEBRA AND STUDY SKILLS,TTH,10:00 AM,11:50 AM,MIRA,M209,"AL-AZEM, K",8/19/2013,12/16/2013,16,0,ADD CODE REQUIRED
84814,MATH,38,PRE-ALGEBRA AND STUDY SKILLS,TTH,11:10 AM,1:00 PM,MIRA,M203,"AHSAN, M",8/19/2013,12/16/2013,16,0,ADD CODE REQUIRED
70835,MATH,38,PRE-ALGEBRA AND STUDY SKILLS,MW,12:45 PM,2:35 PM,MIRA,M208,"ISHAK, R",8/19/2013,12/16/2013,16,0,ADD CODE REQUIRED
84837,MATH,38,PRE-ALGEBRA AND STUDY SKILLS,MW,6:35 PM,8:25 PM,MIRA,M209,"AL-AZEM, K",8/19/2013,12/16/2013,16,0,ADD CODE REQUIRED
84858,MATH,38,PRE-ALGEBRA AND STUDY SKILLS,TTH,6:35 PM,8:25 PM,MIRA,M209,"TALSANIA, B",8/19/2013,12/16/2013,16,0,ADD CODE REQUIRED
70550,MATH,46,ELEMENTARY ALGEBRA & GEOMETRY,TBA,0:00,0:00,MIRA,M210,"SHERMAN, W",8/19/2013,5/10/2014,35,23,ADD CODE REQUIRED
75183,MATH,46,ELEMENTARY ALGEBRA & GEOMETRY,TBA,0:00,0:00,MIRA,WEB,"CHARLES, N",8/19/2013,12/16/2013,16,3,ADD CODE REQUIRED
84871,MATH,46,ELEMENTARY ALGEBRA & GEOMETRY,TBA,0:00,0:00,MIRA,WEB,"BEREAUD, F",8/19/2013,10/12/2013,8,2,PAST ADD DATE
84885,MATH,46,ELEMENTARY ALGEBRA & GEOMETRY,MW,8:00 AM,10:30 AM,MIRA,M201,"GORDON, J",8/19/2013,12/16/2013,16,0,ADD CODE REQUIRED
84921,MATH,46,ELEMENTARY ALGEBRA & GEOMETRY,TTH,8:00 AM,10:30 AM,MIRA,M203,"MONJAZEB, A",8/19/2013,12/16/2013,16,0,ADD CODE REQUIRED
84892,MATH,46,ELEMENTARY ALGEBRA & GEOMETRY,MW,11:30 AM,2:00 PM,MIRA,M203,"GORDON, L",8/19/2013,12/16/2013,16,0,ADD CODE REQUIRED
84939,MATH,46,ELEMENTARY ALGEBRA & GEOMETRY,TTH,11:30 AM,2:00 PM,MIRA,M201,"MARINO, D",8/19/2013,12/16/2013,16,0,ADD CODE REQUIRED
84950,MATH,46,ELEMENTARY ALGEBRA & GEOMETRY,TTH,2:20 PM,4:50 PM,MIRA,M203,"AHSAN, M",8/19/2013,12/16/2013,16,0,ADD CODE REQUIRED
75195,MATH,46,ELEMENTARY ALGEBRA & GEOMETRY,MW,6:35 PM,9:05 PM,MIRA,M201,"NAVAROVA, N",8/19/2013,12/16/2013,16,0,ADD CODE REQUIRED
84968,MATH,46,ELEMENTARY ALGEBRA & GEOMETRY,TTH,6:35 PM,9:05 PM,MIRA,M203,"MCGUIRE, P",8/19/2013,12/16/2013,16,0,ADD CODE REQUIRED
97621,MATH,047A,STATWAY I,TTH,11:10 AM,1:00 PM,MIRA,M207,"BEREAUD, F",8/19/2013,12/16/2013,16,26,ADD CODE REQUIRED
97621,MATH,047A,STATWAY I,W,1:20 PM,3:30 PM,MIRA,M204,,8/19/2013,12/16/2013,16,26,ADD CODE REQUIRED
61398,MATH,96,INTERMED ALGEBRA & GEOMETRY,TBA,0:00,0:00,MIRA,WEB,"JAMES, Y",8/19/2013,12/16/2013,16,0,ADD CODE REQUIRED
63240,MATH,96,INTERMED ALGEBRA & GEOMETRY,TBA,0:00,0:00,MIRA,WEB,"BEREAUD, F",10/14/2013,12/16/2013,8,0,CLOSED
70568,MATH,96,INTERMED ALGEBRA & GEOMETRY,TBA,0:00,0:00,MIRA,M210,"SHERMAN, W",8/19/2013,5/10/2014,35,9,ADD CODE REQUIRED
90305,MATH,96,INTERMED ALGEBRA & GEOMETRY,MW,8:00 AM,10:30 AM,MIRA,M204,"WATSON, F",8/19/2013,12/16/2013,16,0,ADD CODE REQUIRED
71187,MATH,96,INTERMED ALGEBRA & GEOMETRY,MW,9:35 AM,12:05 PM,MIRA,M205,"SAIKALI, J",8/19/2013,12/16/2013,16,0,ADD CODE REQUIRED
90285,MATH,96,INTERMED ALGEBRA & GEOMETRY,MW,11:30 AM,2:00 PM,MIRA,M201,"GORDON, J",8/19/2013,12/16/2013,16,0,ADD CODE REQUIRED
90292,MATH,96,INTERMED ALGEBRA & GEOMETRY,TTH,11:30 AM,2:00 PM,MIRA,L301,"NAVO, C",8/19/2013,12/16/2013,16,0,ADD CODE REQUIRED
76406,MATH,96,INTERMED ALGEBRA & GEOMETRY,TTH,12:45 PM,3:15 PM,MIRA,M209,"CAPACIA, N",8/19/2013,12/16/2013,16,0,ADD CODE REQUIRED
71193,MATH,96,INTERMED ALGEBRA & GEOMETRY,MW,5:30 PM,8:00 PM,MIRA,L301,"KLAHN, D",8/19/2013,12/16/2013,16,0,ADD CODE REQUIRED
90320,MATH,96,INTERMED ALGEBRA & GEOMETRY,MW,6:35 PM,9:05 PM,MIRA,M205,"DAUD, S",8/19/2013,12/16/2013,16,0,ADD CODE REQUIRED
52549,MATH,96,INTERMED ALGEBRA & GEOMETRY,TTH,6:35 PM,9:05 PM,MIRA,M204,"BASS, E",8/19/2013,12/16/2013,16,0,ADD CODE REQUIRED
85109,MATH,104,TRIGONOMETRY,TBA,0:00,0:00,MIRA,WEB,"CHARLES, M",8/19/2013,12/16/2013,16,0,ADD CODE REQUIRED
74141,MATH,104,TRIGONOMETRY,TTH,8:00 AM,9:25 AM,MIRA,L309,"FARAHANI, A",8/19/2013,12/16/2013,16,0,ADD CODE REQUIRED
54466,MATH,104,TRIGONOMETRY,MW,9:35 AM,11:00 AM,MIRA,M208,"ISHAK, R",8/19/2013,12/16/2013,16,0,ADD CODE REQUIRED
57031,MATH,104,TRIGONOMETRY,TTH,9:35 AM,11:00 AM,MIRA,M205,"TRAINOR, M",8/19/2013,12/16/2013,16,0,ADD CODE REQUIRED
75041,MATH,104,TRIGONOMETRY,MW,12:45 PM,2:10 PM,MIRA,M209,"KASHYAP, N",8/19/2013,12/16/2013,16,0,ADD CODE REQUIRED
89953,MATH,104,TRIGONOMETRY,TTH,6:35 PM,8:00 PM,MIRA,M207,"TOLER, E",8/19/2013,12/16/2013,16,0,ADD CODE REQUIRED
53538,MATH,116,COLLEGE AND MATRIX ALGEBRA,TBA,0:00,0:00,MIRA,WEB,"MURPHY, C",8/19/2013,12/16/2013,16,12,ADD CODE REQUIRED
57045,MATH,116,COLLEGE AND MATRIX ALGEBRA,TBA,0:00,0:00,MIRA,WEB,"PAGE, R",8/19/2013,10/12/2013,8,8,PAST ADD DATE
75743,MATH,116,COLLEGE AND MATRIX ALGEBRA,MW,8:00 AM,9:25 AM,MIRA,L309,"FARAHANI, A",8/19/2013,12/16/2013,16,0,ADD CODE REQUIRED
69412,MATH,116,COLLEGE AND MATRIX ALGEBRA,TTH,11:10 AM,12:35 PM,MIRA,M204,"MCCANN, M",8/19/2013,12/16/2013,16,0,ADD CODE REQUIRED
52752,MATH,116,COLLEGE AND MATRIX ALGEBRA,MW,12:45 PM,2:10 PM,MIRA,M205,"SAIKALI, J",8/19/2013,12/16/2013,16,0,ADD CODE REQUIRED
61874,MATH,116,COLLEGE AND MATRIX ALGEBRA,MW,6:35 PM,8:00 PM,MIRA,L309,"KIM, H",8/19/2013,12/16/2013,16,0,ADD CODE REQUIRED
85114,MATH,119,ELEMENTARY STATISTICS,TBA,0:00,0:00,MIRA,WEB,"MURPHY, C",8/19/2013,12/16/2013,16,15,ADD CODE REQUIRED
85918,MATH,119,ELEMENTARY STATISTICS,TBA,0:00,0:00,MIRA,WEB,"MURPHY, C",8/19/2013,12/16/2013,16,14,ADD CODE REQUIRED
41583,MATH,119,ELEMENTARY STATISTICS,MW,8:00 AM,9:25 AM,MIRA,M203,"HANTE, J",8/19/2013,12/16/2013,16,0,ADD CODE REQUIRED
90318,MATH,119,ELEMENTARY STATISTICS,MW,9:35 AM,11:00 AM,MIRA,M203,"GORDON, L",8/19/2013,12/16/2013,16,4,ADD CODE REQUIRED
90034,MATH,119,ELEMENTARY STATISTICS,TTH,9:35 AM,11:00 AM,MIRA,M105,"GORDON, J",8/19/2013,12/16/2013,16,0,ADD CODE REQUIRED
90336,MATH,119,ELEMENTARY STATISTICS,MW,11:10 AM,12:35 PM,MIRA,M206,"LEMUS, H",8/19/2013,12/16/2013,16,0,ADD CODE REQUIRED
3825,MATH,119,ELEMENTARY STATISTICS,TTH,12:45 PM,2:10 PM,MIRA,M105,"GORDON, J",8/19/2013,12/16/2013,16,0,ADD CODE REQUIRED
75857,MATH,119,ELEMENTARY STATISTICS,TTH,2:20 PM,3:45 PM,MIRA,M207,"BUSKEN, T",8/19/2013,12/16/2013,16,0,ADD CODE REQUIRED
57522,MATH,119,ELEMENTARY STATISTICS,TTH,5:00 PM,6:25 PM,MIRA,M206,"LEMUS, H",8/19/2013,12/16/2013,16,0,ADD CODE REQUIRED
61520,MATH,119,ELEMENTARY STATISTICS,MW,6:35 PM,8:00 PM,MIRA,M101,"GLOAG, A",8/19/2013,12/16/2013,16,0,ADD CODE REQUIRED
92773,MATH,121,BASIC TECHS/APPLIED CALC I,TBA,0:00,0:00,MIRA,WEB,"PAGE, R",8/19/2013,12/16/2013,16,4,ADD CODE REQUIRED
75393,MATH,121,BASIC TECHS/APPLIED CALC I,TTH,8:00 AM,9:25 AM,MIRA,M204,"MCCANN, M",8/19/2013,12/16/2013,16,25,ADD CODE REQUIRED
92768,MATH,121,BASIC TECHS/APPLIED CALC I,TTH,6:35 PM,8:00 PM,MIRA,M208,"VALLEJO, C",8/19/2013,12/16/2013,16,16,ADD CODE REQUIRED
81981,MATH,141,PRECALCULUS,MW,9:35 AM,12:05 PM,MIRA,M207,"STEPHENS, B",8/19/2013,12/16/2013,16,14,ADD CODE REQUIRED
73354,MATH,141,PRECALCULUS,TTH,11:30 AM,2:00 PM,MIRA,M208,"EBRAHIMI, M",8/19/2013,12/16/2013,16,0,ADD CODE REQUIRED
51040,MATH,141,PRECALCULUS,MW,6:35 PM,9:05 PM,MIRA,M203,"RAFFO, L",8/19/2013,12/16/2013,16,1,ADD CODE REQUIRED
92917,MATH,150,CALCULUS/ANALYTIC GEOMETRY I,MW,11:30 AM,2:00 PM,MIRA,L309,"VARGO, S",8/19/2013,12/16/2013,16,0,ADD CODE REQUIRED
3866,MATH,150,CALCULUS/ANALYTIC GEOMETRY I,TTH,11:30 AM,2:00 PM,MIRA,M205,"TRAINOR, M",8/19/2013,12/16/2013,16,0,ADD CODE REQUIRED
64470,MATH,150,CALCULUS/ANALYTIC GEOMETRY I,TTH,6:35 PM,9:05 PM,MIRA,M206,"GLOAG, A",8/19/2013,12/16/2013,16,1,ADD CODE REQUIRED
92750,MATH,151,CALCULUS/ANALYTIC GEOMETRY II,MW,12:45 PM,2:35 PM,MIRA,M207,"STEPHENS, B",8/19/2013,12/16/2013,16,0,ADD CODE REQUIRED
91979,MATH,151,CALCULUS/ANALYTIC GEOMETRY II,TTH,6:35 PM,8:25 PM,MIRA,L309,"VARGO, S",8/19/2013,12/16/2013,16,0,ADD CODE REQUIRED
3975,MATH,252,CALCULUS/ANALYTIC GEOMETRY III,TTH,6:35 PM,8:25 PM,MIRA,L301,"DOUGLAS, S",8/19/2013,12/16/2013,16,0,ADD CODE REQUIRED
64488,MATH,255,DIFFERENTIAL EQUATIONS,MW,6:35 PM,8:00 PM,MIRA,M208,"EBRAHIMI, M",8/19/2013,12/16/2013,16,32,ADD CODE REQUIRED
76371,MLTT,51,DIRECTED PRACTICUM CHEMISTRY,TBA,0:00,0:00,MIRA,CLSRM,"CHERRY, J",8/5/2013,9/6/2013,5,1,PAST ADD DATE
76385,MLTT,51,DIRECTED PRACTICUM CHEMISTRY,TBA,0:00,0:00,MIRA,CLSRM,"CHERRY, J",9/3/2013,10/4/2013,5,0,CLOSED MAY WAITLIST
94094,MLTT,51,DIRECTED PRACTICUM CHEMISTRY,TBA,0:00,0:00,MIRA,CLSRM,"CHERRY, J",9/30/2013,11/1/2013,5,2,OPEN
94108,MLTT,51,DIRECTED PRACTICUM CHEMISTRY,TBA,0:00,0:00,MIRA,CLSRM,"CHERRY, J",10/28/2013,12/6/2013,5,1,OPEN
97748,MLTT,51,DIRECTED PRACTICUM CHEMISTRY,TBA,0:00,0:00,MIRA,CLSRM,STAFF,12/2/2013,1/10/2014,5,3,CANCELLED
74119,MLTT,52,DIRECTED PRACTICUM HEMATOLOGY,TBA,0:00,0:00,MIRA,CLSRM,"CHERRY, J",8/5/2013,9/6/2013,5,0,PAST ADD DATE
76392,MLTT,52,DIRECTED PRACTICUM HEMATOLOGY,TBA,0:00,0:00,MIRA,CLSRM,"CHERRY, J",9/3/2013,10/4/2013,5,0,CLOSED MAY WAITLIST
94113,MLTT,52,DIRECTED PRACTICUM HEMATOLOGY,TBA,0:00,0:00,MIRA,CLSRM,"CHERRY, J",9/30/2013,11/1/2013,5,2,OPEN
94131,MLTT,52,DIRECTED PRACTICUM HEMATOLOGY,TBA,0:00,0:00,MIRA,CLSRM,"CHERRY, J",10/28/2013,12/6/2013,5,2,OPEN
